source,campaign,influencer_id,user_id,product,date,orders,revenue
organic,,,601,Snack,2025-05-14 19:32:40.393104,0,0
influencer,camp_3,16,849,Multivitamin,2025-08-04 19:32:40.393104,0,0
organic,,,1497,Multivitamin,2025-07-19 19:32:40.393104,0,0
organic,,,1686,Snack,2025-07-17 19:32:40.393104,0,0
organic,,,411,Multivitamin,2025-06-10 19:32:40.393104,0,0
organic,,,1393,Supplement,2025-08-03 19:32:40.393104,0,0
paid_ad,camp_3,,477,Supplement,2025-07-01 19:32:40.393104,0,0
organic,,,1721,Multivitamin,2025-06-06 19:32:40.393104,0,0
organic,,,216,Snack,2025-07-31 19:32:40.393104,0,0
influencer,camp_2,6,805,Multivitamin,2025-07-18 19:32:40.393104,0,0
organic,,,1992,Supplement,2025-06-30 19:32:40.393104,0,0
organic,,,1130,Multivitamin,2025-05-29 19:32:40.393104,0,0
organic,,,268,Snack,2025-06-22 19:32:40.393104,0,0
paid_ad,camp_5,,1825,Protein,2025-07-10 19:32:40.393104,0,0
organic,,,1802,Multivitamin,2025-06-03 19:32:40.393104,0,0
influencer,camp_1,11,1347,Snack,2025-06-06 19:32:40.393104,0,0
organic,,,1586,Snack,2025-07-30 19:32:40.393104,0,0
influencer,camp_5,2,514,Snack,2025-06-05 19:32:40.393104,0,0
organic,,,1419,Supplement,2025-06-22 19:32:40.393104,0,0
paid_ad,camp_2,,1597,Supplement,2025-05-20 19:32:40.393104,0,0
influencer,camp_4,1,1665,Supplement,2025-07-25 19:32:40.393104,0,0
organic,,,1887,Supplement,2025-07-10 19:32:40.393104,0,0
organic,,,706,Multivitamin,2025-07-31 19:32:40.393104,0,0
organic,,,1835,Protein,2025-05-15 19:32:40.393104,0,0
organic,,,1309,Supplement,2025-07-24 19:32:40.393104,0,0
influencer,camp_2,10,431,Supplement,2025-07-17 19:32:40.393104,0,0
influencer,camp_1,7,106,Snack,2025-06-17 19:32:40.393104,0,0
paid_ad,camp_4,,1665,Protein,2025-06-05 19:32:40.393104,0,0
influencer,camp_3,18,905,Supplement,2025-05-25 19:32:40.393104,0,0
organic,,,1072,Snack,2025-06-25 19:32:40.393104,0,0
paid_ad,camp_5,,1573,Multivitamin,2025-06-21 19:32:40.393104,0,0
paid_ad,camp_1,,381,Multivitamin,2025-06-25 19:32:40.393104,0,0
organic,,,202,Supplement,2025-07-12 19:32:40.393104,0,0
paid_ad,camp_1,,1426,Supplement,2025-08-06 19:32:40.393104,0,0
organic,,,540,Snack,2025-06-25 19:32:40.393104,1,499
influencer,camp_1,15,393,Snack,2025-06-19 19:32:40.393104,0,0
influencer,camp_1,12,1239,Protein,2025-05-29 19:32:40.393104,0,0
influencer,camp_1,1,60,Snack,2025-07-07 19:32:40.393104,0,0
paid_ad,camp_2,,1086,Multivitamin,2025-06-29 19:32:40.393104,0,0
influencer,camp_2,4,1572,Multivitamin,2025-05-18 19:32:40.393104,0,0
organic,,,1125,Multivitamin,2025-07-05 19:32:40.393104,0,0
organic,,,1831,Snack,2025-06-11 19:32:40.393104,0,0
paid_ad,camp_5,,1367,Supplement,2025-07-30 19:32:40.393104,0,0
organic,,,1290,Protein,2025-05-23 19:32:40.393104,0,0
influencer,camp_3,16,1777,Protein,2025-05-22 19:32:40.393104,0,0
influencer,camp_1,3,1820,Protein,2025-06-21 19:32:40.393104,0,0
paid_ad,camp_1,,522,Protein,2025-06-11 19:32:40.393104,0,0
organic,,,1995,Protein,2025-06-28 19:32:40.393104,0,0
paid_ad,camp_2,,1078,Snack,2025-07-16 19:32:40.393104,0,0
organic,,,43,Multivitamin,2025-06-02 19:32:40.393104,0,0
influencer,camp_5,12,1568,Protein,2025-06-19 19:32:40.393104,0,0
paid_ad,camp_3,,940,Multivitamin,2025-06-15 19:32:40.393104,0,0
influencer,camp_2,20,1163,Supplement,2025-08-04 19:32:40.393104,0,0
organic,,,1178,Multivitamin,2025-05-31 19:32:40.393104,0,0
organic,,,1469,Multivitamin,2025-07-29 19:32:40.393104,0,0
organic,,,145,Snack,2025-05-15 19:32:40.393104,0,0
influencer,camp_1,8,2000,Snack,2025-07-10 19:32:40.393104,0,0
paid_ad,camp_1,,531,Multivitamin,2025-06-30 19:32:40.393104,0,0
organic,,,1858,Protein,2025-08-08 19:32:40.393104,0,0
organic,,,799,Multivitamin,2025-06-12 19:32:40.393104,0,0
influencer,camp_2,8,1986,Multivitamin,2025-06-06 19:32:40.393104,0,0
organic,,,439,Multivitamin,2025-08-06 19:32:40.393104,0,0
organic,,,396,Supplement,2025-06-26 19:32:40.393104,0,0
organic,,,1987,Supplement,2025-06-17 19:32:40.393104,0,0
paid_ad,camp_5,,1055,Multivitamin,2025-07-25 19:32:40.393104,0,0
paid_ad,camp_1,,19,Supplement,2025-07-10 19:32:40.393104,0,0
paid_ad,camp_5,,228,Snack,2025-06-16 19:32:40.393104,0,0
paid_ad,camp_4,,1163,Protein,2025-06-09 19:32:40.393104,0,0
organic,,,1691,Multivitamin,2025-06-20 19:32:40.393104,0,0
influencer,camp_4,20,1883,Supplement,2025-07-08 19:32:40.393104,0,0
influencer,camp_4,16,1100,Supplement,2025-07-30 19:32:40.393104,0,0
influencer,camp_2,19,826,Protein,2025-06-25 19:32:40.393104,0,0
organic,,,1802,Protein,2025-07-26 19:32:40.393104,0,0
influencer,camp_3,1,1392,Protein,2025-08-01 19:32:40.393104,0,0
influencer,camp_5,2,1327,Protein,2025-06-25 19:32:40.393104,0,0
paid_ad,camp_3,,1292,Multivitamin,2025-07-01 19:32:40.393104,0,0
organic,,,561,Protein,2025-08-09 19:32:40.393104,0,0
organic,,,1279,Snack,2025-07-28 19:32:40.393104,0,0
organic,,,1487,Supplement,2025-05-20 19:32:40.393104,0,0
paid_ad,camp_4,,1976,Supplement,2025-06-22 19:32:40.393104,0,0
influencer,camp_1,19,1974,Multivitamin,2025-06-28 19:32:40.393104,0,0
organic,,,1890,Protein,2025-06-21 19:32:40.393104,0,0
influencer,camp_4,20,246,Protein,2025-06-04 19:32:40.393104,0,0
organic,,,1746,Multivitamin,2025-08-04 19:32:40.393104,0,0
influencer,camp_5,11,1345,Protein,2025-06-16 19:32:40.393104,0,0
organic,,,271,Protein,2025-05-23 19:32:40.393104,0,0
influencer,camp_5,9,1667,Snack,2025-07-07 19:32:40.393104,0,0
influencer,camp_2,19,1424,Supplement,2025-07-20 19:32:40.393104,0,0
paid_ad,camp_4,,1215,Protein,2025-07-07 19:32:40.393104,0,0
organic,,,1646,Supplement,2025-05-27 19:32:40.393104,0,0
organic,,,1380,Protein,2025-06-23 19:32:40.393104,0,0
paid_ad,camp_5,,402,Supplement,2025-07-01 19:32:40.393104,0,0
organic,,,1817,Protein,2025-05-27 19:32:40.393104,0,0
organic,,,1379,Protein,2025-07-24 19:32:40.393104,0,0
paid_ad,camp_2,,1864,Protein,2025-08-05 19:32:40.393104,0,0
paid_ad,camp_2,,144,Multivitamin,2025-07-03 19:32:40.393104,0,0
organic,,,943,Multivitamin,2025-07-10 19:32:40.393104,0,0
organic,,,1875,Multivitamin,2025-05-27 19:32:40.393104,0,0
organic,,,1352,Supplement,2025-08-09 19:32:40.393104,0,0
influencer,camp_4,1,1345,Protein,2025-07-04 19:32:40.393104,0,0
organic,,,719,Multivitamin,2025-07-11 19:32:40.393104,0,0
organic,,,11,Snack,2025-05-17 19:32:40.393104,1,499
organic,,,1076,Protein,2025-05-25 19:32:40.393104,0,0
paid_ad,camp_4,,1253,Multivitamin,2025-07-11 19:32:40.393104,0,0
paid_ad,camp_2,,1077,Snack,2025-07-08 19:32:40.393104,0,0
influencer,camp_3,16,105,Protein,2025-06-20 19:32:40.393104,0,0
organic,,,1778,Protein,2025-06-29 19:32:40.393104,0,0
influencer,camp_4,10,1775,Protein,2025-07-04 19:32:40.393104,0,0
organic,,,1944,Multivitamin,2025-06-26 19:32:40.393104,0,0
organic,,,569,Snack,2025-07-20 19:32:40.393104,0,0
organic,,,838,Snack,2025-06-26 19:32:40.393104,0,0
organic,,,365,Snack,2025-07-19 19:32:40.393104,0,0
organic,,,789,Supplement,2025-05-18 19:32:40.393104,0,0
paid_ad,camp_3,,1912,Multivitamin,2025-06-22 19:32:40.393104,0,0
influencer,camp_4,2,1249,Supplement,2025-07-05 19:32:40.393104,0,0
organic,,,585,Multivitamin,2025-05-20 19:32:40.393104,0,0
organic,,,1015,Supplement,2025-05-18 19:32:40.393104,0,0
influencer,camp_2,13,1614,Snack,2025-08-01 19:32:40.393104,0,0
influencer,camp_2,13,1235,Supplement,2025-07-11 19:32:40.393104,0,0
influencer,camp_1,12,925,Protein,2025-07-23 19:32:40.393104,0,0
organic,,,991,Multivitamin,2025-06-17 19:32:40.393104,0,0
organic,,,712,Protein,2025-07-21 19:32:40.393104,0,0
paid_ad,camp_2,,871,Supplement,2025-05-25 19:32:40.393104,0,0
organic,,,1363,Multivitamin,2025-07-31 19:32:40.393104,0,0
influencer,camp_2,5,1193,Snack,2025-06-22 19:32:40.393104,0,0
organic,,,743,Protein,2025-07-31 19:32:40.393104,0,0
organic,,,550,Snack,2025-07-03 19:32:40.393104,0,0
paid_ad,camp_5,,327,Protein,2025-08-09 19:32:40.393104,0,0
paid_ad,camp_2,,1626,Supplement,2025-07-30 19:32:40.393104,0,0
influencer,camp_4,7,1579,Supplement,2025-06-08 19:32:40.393104,0,0
organic,,,1785,Snack,2025-05-28 19:32:40.393104,0,0
organic,,,1560,Supplement,2025-05-24 19:32:40.393104,0,0
influencer,camp_5,7,1189,Snack,2025-07-01 19:32:40.393104,0,0
paid_ad,camp_1,,1785,Multivitamin,2025-08-05 19:32:40.393104,0,0
paid_ad,camp_3,,1700,Multivitamin,2025-07-17 19:32:40.393104,0,0
paid_ad,camp_5,,70,Multivitamin,2025-05-14 19:32:40.393104,0,0
influencer,camp_4,20,1711,Multivitamin,2025-06-23 19:32:40.393104,0,0
organic,,,288,Snack,2025-05-16 19:32:40.393104,0,0
organic,,,926,Protein,2025-07-21 19:32:40.393104,0,0
influencer,camp_1,1,25,Protein,2025-06-01 19:32:40.393104,0,0
organic,,,1455,Supplement,2025-07-18 19:32:40.393104,0,0
organic,,,1473,Supplement,2025-07-05 19:32:40.393104,0,0
organic,,,316,Multivitamin,2025-07-10 19:32:40.393104,0,0
influencer,camp_3,17,1390,Protein,2025-05-17 19:32:40.393104,0,0
organic,,,57,Protein,2025-05-16 19:32:40.393104,0,0
organic,,,417,Snack,2025-05-14 19:32:40.393104,0,0
organic,,,374,Multivitamin,2025-06-22 19:32:40.393104,0,0
organic,,,1228,Protein,2025-06-19 19:32:40.393104,0,0
organic,,,539,Protein,2025-07-19 19:32:40.393104,0,0
influencer,camp_5,9,1439,Snack,2025-08-06 19:32:40.393104,0,0
organic,,,1482,Supplement,2025-06-07 19:32:40.393104,0,0
paid_ad,camp_5,,1739,Supplement,2025-07-27 19:32:40.393104,0,0
influencer,camp_3,9,1355,Multivitamin,2025-06-25 19:32:40.393104,0,0
organic,,,1573,Snack,2025-06-27 19:32:40.393104,0,0
organic,,,1913,Multivitamin,2025-05-29 19:32:40.393104,0,0
influencer,camp_5,1,1594,Supplement,2025-07-01 19:32:40.393104,0,0
paid_ad,camp_2,,1981,Snack,2025-05-31 19:32:40.393104,0,0
influencer,camp_4,10,364,Protein,2025-05-24 19:32:40.393104,0,0
organic,,,653,Protein,2025-07-14 19:32:40.393104,0,0
paid_ad,camp_3,,1874,Multivitamin,2025-07-14 19:32:40.393104,0,0
organic,,,1441,Snack,2025-07-11 19:32:40.393104,0,0
organic,,,1518,Supplement,2025-07-19 19:32:40.393104,0,0
influencer,camp_5,11,123,Protein,2025-06-10 19:32:40.393104,0,0
influencer,camp_2,4,235,Snack,2025-08-09 19:32:40.393104,0,0
organic,,,1988,Supplement,2025-06-29 19:32:40.393104,0,0
paid_ad,camp_5,,1362,Snack,2025-05-30 19:32:40.393104,0,0
organic,,,1092,Protein,2025-05-27 19:32:40.393104,0,0
organic,,,785,Multivitamin,2025-07-12 19:32:40.393104,0,0
organic,,,129,Protein,2025-06-21 19:32:40.393104,0,0
organic,,,1667,Snack,2025-06-03 19:32:40.393104,0,0
organic,,,989,Supplement,2025-06-23 19:32:40.393104,0,0
organic,,,1942,Snack,2025-07-03 19:32:40.393104,0,0
influencer,camp_5,9,1253,Multivitamin,2025-06-07 19:32:40.393104,0,0
organic,,,1783,Protein,2025-08-08 19:32:40.393104,0,0
paid_ad,camp_1,,1969,Protein,2025-08-04 19:32:40.393104,0,0
paid_ad,camp_1,,333,Supplement,2025-07-11 19:32:40.393104,0,0
organic,,,797,Snack,2025-07-31 19:32:40.393104,0,0
organic,,,865,Multivitamin,2025-05-26 19:32:40.393104,0,0
influencer,camp_5,20,1411,Multivitamin,2025-07-18 19:32:40.393104,0,0
paid_ad,camp_5,,737,Supplement,2025-08-08 19:32:40.393104,0,0
influencer,camp_1,18,1725,Supplement,2025-05-21 19:32:40.393104,0,0
organic,,,1661,Supplement,2025-06-28 19:32:40.393104,0,0
organic,,,1221,Multivitamin,2025-08-07 19:32:40.393104,0,0
organic,,,512,Protein,2025-05-30 19:32:40.393104,0,0
paid_ad,camp_2,,1527,Multivitamin,2025-07-07 19:32:40.393104,0,0
organic,,,12,Protein,2025-05-19 19:32:40.393104,0,0
organic,,,106,Supplement,2025-08-05 19:32:40.393104,0,0
influencer,camp_3,9,481,Protein,2025-06-21 19:32:40.393104,0,0
influencer,camp_4,11,1625,Protein,2025-07-28 19:32:40.393104,0,0
organic,,,1096,Protein,2025-06-09 19:32:40.393104,0,0
organic,,,1774,Protein,2025-05-29 19:32:40.393104,0,0
influencer,camp_4,20,89,Snack,2025-05-23 19:32:40.393104,0,0
organic,,,1984,Snack,2025-06-05 19:32:40.393104,0,0
influencer,camp_5,14,173,Snack,2025-07-09 19:32:40.393104,0,0
organic,,,1292,Supplement,2025-05-18 19:32:40.393104,0,0
organic,,,1506,Supplement,2025-07-09 19:32:40.393104,0,0
organic,,,192,Supplement,2025-07-05 19:32:40.393104,0,0
organic,,,1083,Supplement,2025-06-16 19:32:40.393104,0,0
organic,,,457,Supplement,2025-07-13 19:32:40.393104,0,0
organic,,,1661,Protein,2025-06-22 19:32:40.393104,0,0
paid_ad,camp_3,,443,Protein,2025-05-24 19:32:40.393104,1,499
organic,,,1049,Snack,2025-07-13 19:32:40.393104,0,0
paid_ad,camp_1,,1119,Multivitamin,2025-07-28 19:32:40.393104,0,0
organic,,,1671,Protein,2025-05-30 19:32:40.393104,0,0
influencer,camp_3,20,1686,Protein,2025-06-11 19:32:40.393104,0,0
influencer,camp_2,5,345,Supplement,2025-05-28 19:32:40.393104,0,0
paid_ad,camp_4,,1464,Protein,2025-06-19 19:32:40.393104,0,0
organic,,,1197,Multivitamin,2025-08-01 19:32:40.393104,0,0
paid_ad,camp_2,,1047,Multivitamin,2025-07-09 19:32:40.393104,0,0
paid_ad,camp_1,,473,Protein,2025-06-22 19:32:40.393104,0,0
influencer,camp_5,17,1751,Protein,2025-07-14 19:32:40.393104,0,0
influencer,camp_5,13,123,Supplement,2025-07-20 19:32:40.393104,0,0
organic,,,1997,Protein,2025-07-10 19:32:40.393104,0,0
organic,,,1535,Protein,2025-06-11 19:32:40.393104,0,0
organic,,,1232,Multivitamin,2025-07-31 19:32:40.393104,0,0
organic,,,1312,Multivitamin,2025-08-09 19:32:40.393104,1,1999
paid_ad,camp_3,,154,Protein,2025-08-08 19:32:40.393104,0,0
organic,,,579,Snack,2025-07-02 19:32:40.393104,0,0
influencer,camp_2,11,359,Protein,2025-07-08 19:32:40.393104,0,0
paid_ad,camp_1,,1756,Snack,2025-08-01 19:32:40.393104,0,0
organic,,,747,Multivitamin,2025-08-02 19:32:40.393104,0,0
influencer,camp_4,14,673,Snack,2025-07-03 19:32:40.393104,0,0
organic,,,339,Supplement,2025-06-26 19:32:40.393104,0,0
organic,,,1077,Snack,2025-06-04 19:32:40.393104,0,0
paid_ad,camp_5,,1887,Snack,2025-07-15 19:32:40.393104,0,0
organic,,,1971,Snack,2025-05-29 19:32:40.393104,0,0
paid_ad,camp_3,,989,Multivitamin,2025-05-22 19:32:40.393104,0,0
paid_ad,camp_2,,107,Multivitamin,2025-05-26 19:32:40.393104,0,0
paid_ad,camp_4,,336,Protein,2025-08-04 19:32:40.393104,0,0
influencer,camp_4,19,1509,Supplement,2025-06-16 19:32:40.393104,0,0
organic,,,1213,Protein,2025-05-25 19:32:40.393104,0,0
paid_ad,camp_1,,1769,Multivitamin,2025-06-05 19:32:40.393104,0,0
organic,,,445,Multivitamin,2025-05-31 19:32:40.393104,0,0
organic,,,1293,Supplement,2025-07-31 19:32:40.393104,0,0
organic,,,288,Snack,2025-05-23 19:32:40.393104,0,0
organic,,,438,Protein,2025-06-09 19:32:40.393104,0,0
organic,,,1527,Protein,2025-07-25 19:32:40.393104,0,0
organic,,,138,Supplement,2025-06-08 19:32:40.393104,0,0
influencer,camp_3,19,1064,Multivitamin,2025-08-05 19:32:40.393104,0,0
influencer,camp_3,1,1939,Supplement,2025-07-07 19:32:40.393104,0,0
paid_ad,camp_5,,796,Snack,2025-07-14 19:32:40.393104,0,0
organic,,,1449,Snack,2025-05-24 19:32:40.393104,0,0
paid_ad,camp_1,,1372,Supplement,2025-07-28 19:32:40.393104,0,0
influencer,camp_2,1,1907,Protein,2025-06-03 19:32:40.393104,0,0
organic,,,1377,Snack,2025-07-04 19:32:40.393104,0,0
organic,,,738,Multivitamin,2025-07-03 19:32:40.393104,0,0
influencer,camp_2,12,547,Protein,2025-06-18 19:32:40.393104,0,0
influencer,camp_1,6,1759,Protein,2025-05-28 19:32:40.393104,0,0
paid_ad,camp_2,,382,Multivitamin,2025-06-04 19:32:40.393104,0,0
paid_ad,camp_5,,1976,Supplement,2025-06-03 19:32:40.393104,0,0
influencer,camp_3,10,1700,Protein,2025-06-05 19:32:40.393104,0,0
organic,,,677,Supplement,2025-06-19 19:32:40.393104,0,0
organic,,,1643,Snack,2025-05-31 19:32:40.393104,0,0
organic,,,697,Supplement,2025-05-30 19:32:40.393104,0,0
influencer,camp_3,18,639,Supplement,2025-07-22 19:32:40.393104,0,0
organic,,,913,Multivitamin,2025-05-15 19:32:40.393104,0,0
organic,,,1028,Multivitamin,2025-05-18 19:32:40.393104,0,0
paid_ad,camp_3,,728,Snack,2025-06-27 19:32:40.393104,0,0
organic,,,1170,Supplement,2025-07-04 19:32:40.393104,0,0
influencer,camp_1,13,759,Multivitamin,2025-06-26 19:32:40.393104,0,0
influencer,camp_5,20,1996,Snack,2025-07-04 19:32:40.393104,0,0
influencer,camp_4,19,127,Protein,2025-05-25 19:32:40.393104,0,0
paid_ad,camp_1,,303,Supplement,2025-06-20 19:32:40.393104,0,0
influencer,camp_4,13,561,Snack,2025-07-10 19:32:40.393104,0,0
influencer,camp_2,20,1375,Snack,2025-08-06 19:32:40.393104,0,0
organic,,,1691,Supplement,2025-05-29 19:32:40.393104,0,0
organic,,,1495,Supplement,2025-05-17 19:32:40.393104,0,0
organic,,,127,Protein,2025-06-15 19:32:40.393104,0,0
organic,,,240,Protein,2025-06-01 19:32:40.393104,0,0
paid_ad,camp_2,,1772,Supplement,2025-07-18 19:32:40.393104,0,0
influencer,camp_2,15,676,Snack,2025-05-19 19:32:40.393104,0,0
paid_ad,camp_5,,95,Multivitamin,2025-06-04 19:32:40.393104,0,0
influencer,camp_5,4,1560,Supplement,2025-07-06 19:32:40.393104,0,0
paid_ad,camp_3,,410,Protein,2025-08-10 19:32:40.393104,0,0
influencer,camp_2,7,1787,Protein,2025-06-14 19:32:40.393104,0,0
organic,,,589,Snack,2025-07-08 19:32:40.393104,0,0
organic,,,8,Supplement,2025-07-23 19:32:40.393104,0,0
organic,,,61,Protein,2025-05-26 19:32:40.393104,0,0
organic,,,716,Multivitamin,2025-05-24 19:32:40.393104,0,0
organic,,,1459,Protein,2025-07-16 19:32:40.393104,0,0
organic,,,1898,Protein,2025-08-05 19:32:40.393104,0,0
organic,,,1972,Protein,2025-05-22 19:32:40.393104,0,0
organic,,,505,Protein,2025-07-10 19:32:40.393104,0,0
organic,,,128,Multivitamin,2025-07-25 19:32:40.393104,0,0
influencer,camp_3,3,1045,Supplement,2025-07-25 19:32:40.393104,0,0
influencer,camp_4,20,1966,Protein,2025-07-22 19:32:40.393104,0,0
organic,,,466,Protein,2025-05-23 19:32:40.393104,0,0
influencer,camp_1,15,899,Multivitamin,2025-06-14 19:32:40.393104,1,499
paid_ad,camp_5,,1216,Multivitamin,2025-07-16 19:32:40.393104,0,0
influencer,camp_1,1,1839,Supplement,2025-07-16 19:32:40.393104,0,0
paid_ad,camp_4,,1593,Supplement,2025-07-11 19:32:40.393104,0,0
organic,,,133,Supplement,2025-07-30 19:32:40.393104,0,0
organic,,,1662,Protein,2025-08-08 19:32:40.393104,0,0
organic,,,1799,Protein,2025-06-01 19:32:40.393104,0,0
organic,,,1826,Multivitamin,2025-07-14 19:32:40.393104,0,0
organic,,,698,Snack,2025-06-30 19:32:40.393104,0,0
organic,,,1751,Supplement,2025-06-02 19:32:40.393104,0,0
organic,,,1828,Protein,2025-06-20 19:32:40.393104,0,0
influencer,camp_3,13,1092,Supplement,2025-06-03 19:32:40.393104,0,0
paid_ad,camp_1,,344,Supplement,2025-06-19 19:32:40.393104,0,0
paid_ad,camp_4,,820,Multivitamin,2025-07-21 19:32:40.393104,0,0
organic,,,1692,Snack,2025-06-21 19:32:40.393104,0,0
organic,,,1269,Multivitamin,2025-06-10 19:32:40.393104,0,0
organic,,,1646,Snack,2025-07-19 19:32:40.393104,0,0
organic,,,1936,Supplement,2025-06-09 19:32:40.393104,0,0
organic,,,1063,Protein,2025-06-13 19:32:40.393104,0,0
paid_ad,camp_5,,730,Supplement,2025-06-04 19:32:40.393104,0,0
organic,,,446,Supplement,2025-05-26 19:32:40.393104,0,0
organic,,,265,Snack,2025-06-08 19:32:40.393104,0,0
organic,,,1597,Multivitamin,2025-07-02 19:32:40.393104,0,0
organic,,,191,Snack,2025-06-11 19:32:40.393104,0,0
paid_ad,camp_4,,1970,Supplement,2025-08-02 19:32:40.393104,0,0
organic,,,1123,Supplement,2025-05-25 19:32:40.393104,0,0
organic,,,181,Protein,2025-06-20 19:32:40.393104,0,0
organic,,,1246,Snack,2025-07-25 19:32:40.393104,0,0
organic,,,443,Supplement,2025-07-25 19:32:40.393104,0,0
organic,,,1655,Multivitamin,2025-08-10 19:32:40.393104,0,0
influencer,camp_5,15,341,Snack,2025-06-09 19:32:40.393104,0,0
influencer,camp_4,1,1418,Supplement,2025-06-04 19:32:40.393104,0,0
influencer,camp_1,6,10,Protein,2025-07-15 19:32:40.393104,0,0
organic,,,886,Supplement,2025-07-05 19:32:40.393104,0,0
organic,,,1803,Snack,2025-06-19 19:32:40.393104,0,0
organic,,,202,Multivitamin,2025-06-22 19:32:40.393104,0,0
paid_ad,camp_5,,1058,Supplement,2025-05-29 19:32:40.393104,0,0
organic,,,1276,Supplement,2025-06-28 19:32:40.393104,0,0
influencer,camp_5,10,751,Protein,2025-07-31 19:32:40.393104,0,0
organic,,,547,Multivitamin,2025-07-02 19:32:40.393104,0,0
organic,,,1871,Multivitamin,2025-05-14 19:32:40.393104,0,0
organic,,,121,Supplement,2025-05-22 19:32:40.393104,0,0
organic,,,1022,Supplement,2025-05-18 19:32:40.393104,0,0
organic,,,1650,Multivitamin,2025-06-20 19:32:40.393104,0,0
influencer,camp_4,5,899,Snack,2025-08-04 19:32:40.393104,0,0
organic,,,1532,Multivitamin,2025-07-09 19:32:40.393104,0,0
influencer,camp_3,8,816,Snack,2025-07-08 19:32:40.393104,0,0
paid_ad,camp_4,,1594,Snack,2025-07-26 19:32:40.393104,0,0
organic,,,916,Protein,2025-07-15 19:32:40.393104,0,0
influencer,camp_1,10,1739,Protein,2025-06-29 19:32:40.393104,0,0
organic,,,649,Multivitamin,2025-06-13 19:32:40.393104,0,0
organic,,,1043,Multivitamin,2025-07-24 19:32:40.393104,0,0
organic,,,762,Supplement,2025-06-28 19:32:40.393104,0,0
influencer,camp_5,5,676,Protein,2025-07-22 19:32:40.393104,0,0
organic,,,680,Multivitamin,2025-07-27 19:32:40.393104,0,0
organic,,,190,Snack,2025-05-25 19:32:40.393104,0,0
paid_ad,camp_3,,1830,Supplement,2025-06-20 19:32:40.393104,0,0
organic,,,1618,Multivitamin,2025-07-07 19:32:40.393104,0,0
paid_ad,camp_1,,1923,Snack,2025-05-29 19:32:40.393104,0,0
organic,,,382,Protein,2025-06-22 19:32:40.393104,0,0
influencer,camp_5,12,1461,Protein,2025-07-30 19:32:40.393104,0,0
influencer,camp_3,10,1422,Multivitamin,2025-06-18 19:32:40.393104,0,0
organic,,,529,Protein,2025-07-04 19:32:40.393104,0,0
influencer,camp_2,1,731,Snack,2025-05-18 19:32:40.393104,0,0
organic,,,1644,Supplement,2025-05-18 19:32:40.393104,0,0
influencer,camp_3,6,1105,Snack,2025-06-08 19:32:40.393104,0,0
paid_ad,camp_5,,857,Supplement,2025-05-25 19:32:40.393104,0,0
organic,,,213,Supplement,2025-06-23 19:32:40.393104,0,0
influencer,camp_2,1,583,Protein,2025-06-22 19:32:40.393104,0,0
organic,,,99,Multivitamin,2025-05-29 19:32:40.393104,0,0
organic,,,423,Multivitamin,2025-06-12 19:32:40.393104,0,0
paid_ad,camp_5,,652,Snack,2025-06-27 19:32:40.393104,1,1999
organic,,,1305,Multivitamin,2025-07-07 19:32:40.393104,0,0
organic,,,1619,Protein,2025-05-19 19:32:40.393104,0,0
influencer,camp_5,16,1019,Snack,2025-06-16 19:32:40.393104,0,0
organic,,,381,Snack,2025-07-27 19:32:40.393104,0,0
influencer,camp_3,12,565,Multivitamin,2025-06-30 19:32:40.393104,0,0
organic,,,727,Multivitamin,2025-05-18 19:32:40.393104,0,0
organic,,,875,Snack,2025-06-17 19:32:40.393104,0,0
paid_ad,camp_3,,608,Multivitamin,2025-05-25 19:32:40.393104,0,0
influencer,camp_1,16,5,Protein,2025-05-16 19:32:40.393104,0,0
organic,,,936,Supplement,2025-06-05 19:32:40.393104,0,0
organic,,,1791,Snack,2025-05-20 19:32:40.393104,0,0
organic,,,1641,Multivitamin,2025-05-30 19:32:40.393104,0,0
paid_ad,camp_1,,1166,Multivitamin,2025-06-04 19:32:40.393104,0,0
organic,,,1407,Protein,2025-08-07 19:32:40.393104,0,0
organic,,,1850,Protein,2025-06-01 19:32:40.393104,0,0
organic,,,1759,Multivitamin,2025-07-25 19:32:40.393104,1,999
organic,,,309,Snack,2025-07-08 19:32:40.393104,0,0
influencer,camp_5,16,993,Supplement,2025-05-18 19:32:40.393104,0,0
organic,,,730,Multivitamin,2025-07-11 19:32:40.393104,0,0
influencer,camp_5,9,813,Supplement,2025-08-05 19:32:40.393104,0,0
organic,,,1351,Protein,2025-06-03 19:32:40.393104,0,0
influencer,camp_2,8,1597,Protein,2025-08-06 19:32:40.393104,0,0
organic,,,68,Protein,2025-05-29 19:32:40.393104,0,0
organic,,,307,Multivitamin,2025-08-05 19:32:40.393104,0,0
organic,,,187,Protein,2025-07-06 19:32:40.393104,0,0
influencer,camp_4,18,1361,Snack,2025-07-17 19:32:40.393104,0,0
organic,,,1584,Protein,2025-08-05 19:32:40.393104,0,0
organic,,,461,Multivitamin,2025-07-24 19:32:40.393104,0,0
organic,,,26,Supplement,2025-06-22 19:32:40.393104,0,0
organic,,,149,Snack,2025-05-22 19:32:40.393104,0,0
organic,,,425,Multivitamin,2025-06-12 19:32:40.393104,0,0
organic,,,1589,Supplement,2025-07-12 19:32:40.393104,0,0
paid_ad,camp_4,,1822,Supplement,2025-06-18 19:32:40.393104,0,0
influencer,camp_2,15,1245,Protein,2025-05-22 19:32:40.393104,0,0
